student_id,name,college,course_id,course_name,credit,semester,enroll_date,score,is_elective
202501030202,沈德波,计算机学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-13,76,1
202508030426,曹海强,外语学院,CS114014,人工智能导论,2.0,2026-01,2026-03-02,82,1
202302050412,郑秀珍,电信学院,MA201017,高等数学A,4.0,2023-01,2022-12-04,75,0
202308050105,郑桂,外语学院,GE011022,创新创业基础,1.5,2026-02,2026-10-11,69,1
202301010716,董霞,计算机学院,EM301014,微观经济学,2.5,2023-01,2023-02-08,89,0
202106050311,邱志刚,物理学院,GE011022,创新创业基础,1.5,2026-02,2026-10-06,82,1
202401030113,韦志平,计算机学院,GE011022,创新创业基础,1.5,2024-02,2024-10-01,100,1
202102040213,孟春伟,电信学院,MA201025,线性代数,3.0,2021-02,2021-08-10,40,0
202208020822,付江伟,外语学院,CS102026,数据结构与算法,3.5,2023-02,2023-08-10,72,0
202602030222,洪志军,电信学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-12,54,1
202502040720,洪丽,电信学院,ME113024,机器人技术,2.5,2025-02,2025-10-12,44,1
202508030821,廖德柏,外语学院,GE000011,体育,1.0,2025-01,2025-01-08,65,0
202003010729,陈伟,机械学院,MA201025,线性代数,3.0,2020-02,2020-07-14,70,0
202504010330,谢丽,土木学院,GE000011,体育,1.0,2025-01,2025-01-11,72,0
202504040724,洪秀英,土木学院,MA201017,高等数学A,4.0,2025-01,2025-02-05,65,0
202503010526,秦永军,机械学院,GE000011,体育,1.0,2025-01,2025-02-01,75,0
202302020319,郭文华,电信学院,CE102026,结构力学,3.5,2024-02,2024-08-24,-1,0
202405041008,贺娟,数学学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-13,69,1
202304010505,罗明辉,土木学院,MA201017,高等数学A,4.0,2023-01,2022-12-07,89,0
202002030209,廖晓兰,电信学院,CS114014,人工智能导论,2.0,2024-01,2024-03-02,97,1
202504010714,沈德菊,土木学院,MA201025,线性代数,3.0,2025-02,2025-07-12,71,0
202403010828,余伟,机械学院,ME102025,工程力学,3.0,2025-02,2025-08-23,72,0
202304040905,曾海波,土木学院,EE102025,电路分析,3.0,2024-02,2024-08-13,62,0
202608010412,庞敏,外语学院,MA201025,线性代数,3.0,2026-02,2026-07-24,68,0
202005020717,马玉兰,数学学院,CS114014,人工智能导论,2.0,2024-01,2024-03-04,84,1
202408050119,姜娟,外语学院,CE102026,结构力学,3.5,2025-02,2025-06-03,84,0
202606050101,曹文波,物理学院,CE102026,结构力学,3.5,2026-02,2026-06-26,66,0
202301020826,廖金柏,计算机学院,GE001012,思想政治理论,2.0,2023-01,2023-01-18,82,0
202207030227,庞海燕,经管学院,EM301014,微观经济学,2.5,2022-01,2021-12-21,100,0
202207040610,萧强,经管学院,GE011022,创新创业基础,1.5,2023-02,2023-10-03,80,1
202605040320,李芳,数学学院,GE001011,心理健康,1.0,2026-01,2026-01-10,79,0
202101030502,殷海明,计算机学院,EM301014,微观经济学,2.5,2021-01,2020-12-10,85,0
202107010922,牛小华,经管学院,EE113024,物联网技术,2.5,2022-02,2022-10-04,73,1
202103020509,乔河军,机械学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-06,70,1
202301040721,安强,计算机学院,MA201025,线性代数,3.0,2023-02,2023-08-04,-1,0
202408050311,宋学华,外语学院,CS114014,人工智能导论,2.0,2025-01,2025-03-02,69,1
202402041025,钟娜,电信学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-12,70,1
202201010118,蒋丽娟,计算机学院,FL301015,综合英语,3.0,2022-01,2022-01-10,65,0
202308010105,袁玉梅,外语学院,MA201025,线性代数,3.0,2023-02,2023-08-27,73,0
202604050106,秦秋霞,土木学院,CS102026,数据结构与算法,3.5,2026-02,2026-08-08,45,0
202303010921,余建国,机械学院,EE102025,电路分析,3.0,2024-02,2024-06-28,44,0
202004020614,黎冬强,土木学院,FL301015,综合英语,3.0,2020-01,2020-01-06,69,0
202103030209,王玉柏,机械学院,EM301014,微观经济学,2.5,2021-01,2021-01-02,50,0
202502050402,芦燕,电信学院,GE001011,心理健康,1.0,2025-01,2024-12-26,81,0
202203020606,罗天霞,机械学院,EE113024,物联网技术,2.5,2022-02,2022-10-13,88,1
202508010201,叶娟,外语学院,ME113024,机器人技术,2.5,2025-02,2025-10-12,95,1
202406050424,胡燕,物理学院,ME102025,工程力学,3.0,2025-02,2025-06-25,82,0
202304050421,芦秀英,土木学院,CS114014,人工智能导论,2.0,2023-01,2023-03-04,68,1
202202040209,曾德华,电信学院,CS102026,数据结构与算法,3.5,2023-02,2023-07-05,-1,0
202604030326,郑娜,土木学院,EE113024,物联网技术,2.5,2026-02,2026-10-04,87,1
202605030318,王文霞,数学学院,CE102026,结构力学,3.5,2026-02,2026-08-01,93,0
202107010113,邹桂兰,经管学院,EE113024,物联网技术,2.5,2022-02,2022-10-12,75,1
202602050122,朱春波,电信学院,ME113024,机器人技术,2.5,2026-02,2026-10-03,62,1
202101041005,安玉兰,计算机学院,ME102025,工程力学,3.0,2022-02,2022-06-01,47,0
202407010301,洪超,经管学院,MA201025,线性代数,3.0,2024-02,2024-06-21,72,0
202506010802,郭海涛,物理学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-06,84,0
202303030311,尹玲,机械学院,CS114014,人工智能导论,2.0,2023-01,2023-03-11,82,1
202005050522,于建军,数学学院,ME113024,机器人技术,2.5,2024-02,2024-10-05,82,1
202602040109,庞建军,电信学院,FL301015,综合英语,3.0,2026-01,2025-12-13,78,0
202005050223,颜秋军,数学学院,GE001011,心理健康,1.0,2020-01,2020-02-22,73,0
202404031005,唐明,土木学院,ME102025,工程力学,3.0,2025-02,2025-06-04,82,0
202307050823,许志松,经管学院,ME102025,工程力学,3.0,2024-02,2024-08-15,85,0
202104021012,黎河辉,土木学院,ME113024,机器人技术,2.5,2024-02,2024-10-11,71,1
202408041026,谢志勇,外语学院,CS102026,数据结构与算法,3.5,2025-02,2025-07-25,52,0
202108010429,杜建涛,外语学院,GE001012,思想政治理论,2.0,2021-01,2021-01-04,80,0
202503030629,倪玲,机械学院,CS114014,人工智能导论,2.0,2025-01,2025-03-07,81,1
202407010429,易秀英,经管学院,EE113024,物联网技术,2.5,2026-02,2026-10-04,63,1
202406020228,田江涛,物理学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-11,64,1
202007030301,金金凤,经管学院,EE113024,物联网技术,2.5,2025-02,2025-10-06,89,1
202208020508,宋志凤,外语学院,MA212026,数学建模,2.5,2023-02,2023-10-04,58,1
202201020420,翟明菊,计算机学院,CS102026,数据结构与算法,3.5,2023-02,2023-06-24,84,0
202404050228,邓霞,土木学院,GE000011,体育,1.0,2025-01,2025-01-09,57,0
202503020312,邓志强,机械学院,MA201025,线性代数,3.0,2025-02,2025-08-17,77,0
202307010719,方小芳,经管学院,CS114014,人工智能导论,2.0,2023-01,2023-03-06,75,1
202508011006,董平,外语学院,ME113024,机器人技术,2.5,2026-02,2026-10-04,67,1
202304010611,陆桂,土木学院,GE001011,心理健康,1.0,2023-01,2023-01-12,89,0
202403011006,殷秋华,机械学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-11,66,1
202203030627,严学波,机械学院,EM312023,电子商务,2.0,2025-02,2025-10-05,78,1
202503050105,蔡德军,机械学院,EE102025,电路分析,3.0,2026-02,2026-06-24,-1,0
202307020621,黎天华,经管学院,MA201025,线性代数,3.0,2023-02,2023-08-21,70,0
202206020622,乔明柏,物理学院,CS114014,人工智能导论,2.0,2024-01,2024-03-06,94,1
202103040528,庞志强,机械学院,EM301014,微观经济学,2.5,2021-01,2021-02-14,77,0
202108010602,乔建涛,外语学院,CE102026,结构力学,3.5,2022-02,2022-07-21,72,0
202604010313,谭冬伟,土木学院,ME102025,工程力学,3.0,2026-02,2026-06-01,66,0
202002040214,付秋兰,电信学院,CS113025,Web开发技术,2.5,2022-02,2022-10-07,78,1
202305030819,倪军,数学学院,MA212026,数学建模,2.5,2026-02,2026-10-12,-1,1
202005040729,叶海涛,数学学院,CS114014,人工智能导论,2.0,2022-01,2022-03-11,45,1
202407040624,蒋强,经管学院,CS102026,数据结构与算法,3.5,2025-02,2025-07-14,80,0
202008040401,温江兰,外语学院,ME113024,机器人技术,2.5,2020-02,2020-10-13,82,1
202107020222,倪明,经管学院,CS114014,人工智能导论,2.0,2023-01,2023-03-05,71,1
202402020705,谭学波,电信学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-13,92,1
202401010422,江学凤,计算机学院,GE001011,心理健康,1.0,2024-01,2024-02-01,69,0
202203010324,蒋志强,机械学院,GE001012,思想政治理论,2.0,2022-01,2022-02-12,65,0
202308050526,蔡海龙,外语学院,GE011022,创新创业基础,1.5,2025-02,2025-10-11,50,1
202505051009,崔河龙,数学学院,GE011022,创新创业基础,1.5,2025-02,2025-10-03,69,1
202506050313,萧云,物理学院,CS113025,Web开发技术,2.5,2025-02,2025-10-12,54,1
202105010521,文海柏,数学学院,GE011022,创新创业基础,1.5,2024-02,2024-10-05,45,1
202205010827,芦强,数学学院,GE001011,心理健康,1.0,2022-01,2022-01-13,83,0
202206010418,武建军,物理学院,CS113025,Web开发技术,2.5,2025-02,2025-10-03,91,1
202501030716,孙晓辉,计算机学院,GE011022,创新创业基础,1.5,2026-02,2026-10-02,68,1
202107010321,王志强,经管学院,GE011024,艺术鉴赏,1.5,2024-02,2024-10-11,66,1
202502030928,马军,电信学院,ME102025,工程力学,3.0,2026-02,2026-07-03,69,0
202502040804,石玉兰,电信学院,CS113025,Web开发技术,2.5,2025-02,2025-10-12,69,1
202005010717,孟小柏,数学学院,CS113025,Web开发技术,2.5,2020-02,2020-10-06,72,1
202101010421,唐海燕,计算机学院,MA201025,线性代数,3.0,2021-02,2021-08-12,49,0
202505041010,高明柏,数学学院,MA212026,数学建模,2.5,2026-02,2026-10-12,72,1
202604010913,方丽娟,土木学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-03,-1,1
202007010603,安志强,经管学院,EE102025,电路分析,3.0,2021-02,2021-06-13,83,0
202606041011,付晓菊,物理学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-01,75,1
202604050618,邱志刚,土木学院,CS114014,人工智能导论,2.0,2026-01,2026-03-01,64,1
202305020405,彭红梅,数学学院,GE011022,创新创业基础,1.5,2026-02,2026-10-01,86,1
202005020422,罗江伟,数学学院,EE113024,物联网技术,2.5,2024-02,2024-10-11,82,1
202202021028,樊天辉,电信学院,GE011024,艺术鉴赏,1.5,2024-02,2024-10-05,72,1
202408030223,宋志明,外语学院,MA212026,数学建模,2.5,2026-02,2026-10-07,88,1
202207030515,魏玉涛,经管学院,CS102026,数据结构与算法,3.5,2023-02,2023-06-18,43,0
202006030210,陶晓伟,物理学院,GE000011,体育,1.0,2021-01,2021-01-14,69,0
202308031004,范小平,外语学院,MA201017,高等数学A,4.0,2023-01,2023-02-13,99,0
202302030227,洪玉兰,电信学院,MA201025,线性代数,3.0,2023-02,2023-07-01,82,0
202103020401,曾冬华,机械学院,GE011024,艺术鉴赏,1.5,2024-02,2024-10-05,-1,1
202602030412,罗山军,电信学院,GE001012,思想政治理论,2.0,2026-01,2026-01-08,73,0
202107030611,孙春柏,经管学院,ME113024,机器人技术,2.5,2022-02,2022-10-07,63,1
202608050516,倪玉兰,外语学院,EM312023,电子商务,2.0,2026-02,2026-10-13,85,1
202408030704,苏平,外语学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-06,81,1
202606020529,钟海燕,物理学院,GE001011,心理健康,1.0,2026-01,2026-02-19,88,0
202205030723,朱山梅,数学学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-02,70,1
202207020613,曹河兰,经管学院,EE113024,物联网技术,2.5,2026-02,2026-10-01,60,1
202008040805,刘学明,外语学院,GE011022,创新创业基础,1.5,2024-02,2024-10-12,70,1
202601030217,孙金强,计算机学院,CS114014,人工智能导论,2.0,2026-01,2026-03-07,76,1
202301010303,芦志强,计算机学院,FL301015,综合英语,3.0,2023-01,2023-02-24,69,0
202504040704,蔡德波,土木学院,EM312023,电子商务,2.0,2025-02,2025-10-05,100,1
202601040927,石丽娟,计算机学院,EM301014,微观经济学,2.5,2026-01,2026-02-10,83,0
202108050210,庞勇,外语学院,MA201025,线性代数,3.0,2021-02,2021-07-21,71,0
202002010825,安秀兰,电信学院,EE102025,电路分析,3.0,2021-02,2021-08-05,57,0
202504010113,江志辉,土木学院,GE001011,心理健康,1.0,2025-01,2025-02-24,88,0
202502041008,王玉华,电信学院,MA212026,数学建模,2.5,2025-02,2025-10-12,79,1
202603030719,丁学霞,机械学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-18,90,0
202503030320,洪芳,机械学院,EM301014,微观经济学,2.5,2025-01,2025-02-21,93,0
202207030728,范静,经管学院,MA201025,线性代数,3.0,2022-02,2022-07-04,68,0
202101040724,蔡志松,计算机学院,MA212026,数学建模,2.5,2022-02,2022-10-11,91,1
202607040322,安小明,经管学院,EM301014,微观经济学,2.5,2026-01,2026-02-26,85,0
202102010813,程玉军,电信学院,CS114014,人工智能导论,2.0,2021-01,2021-03-12,64,1
202401040920,郭江菊,计算机学院,FL301015,综合英语,3.0,2024-01,2024-01-22,74,0
202007050912,韩桂兰,经管学院,GE000011,体育,1.0,2023-01,2023-01-14,74,0
202002030703,石秀英,电信学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-13,68,1
202406040711,邹小芳,物理学院,ME113024,机器人技术,2.5,2026-02,2026-10-05,63,1
202002040721,刘晓伟,电信学院,CS113025,Web开发技术,2.5,2021-02,2021-10-12,90,1
202305030228,崔德兰,数学学院,GE001011,心理健康,1.0,2023-01,2023-01-11,-1,0
202201051007,施娟,计算机学院,EE113024,物联网技术,2.5,2026-02,2026-10-03,73,1
202303040523,牛玉兰,机械学院,ME102025,工程力学,3.0,2024-02,2024-07-01,63,0
202302020524,秦山华,电信学院,GE011022,创新创业基础,1.5,2023-02,2023-10-13,62,1
202101010501,金江梅,计算机学院,EM312023,电子商务,2.0,2021-02,2021-10-12,78,1
202504020719,姜燕,土木学院,CE102026,结构力学,3.5,2026-02,2026-08-08,92,0
202404011002,崔建柏,土木学院,MA201025,线性代数,3.0,2024-02,2024-07-20,87,0
202307040103,常永明,经管学院,EE113024,物联网技术,2.5,2024-02,2024-10-13,76,1
202308010922,黎河凤,外语学院,EE113024,物联网技术,2.5,2025-02,2025-10-02,62,1
202307020728,钟燕,经管学院,CE102026,结构力学,3.5,2024-02,2024-08-02,87,0
202002020627,赖冬松,电信学院,GE001012,思想政治理论,2.0,2020-01,2020-02-17,61,0
202003020430,邓玲,机械学院,ME102025,工程力学,3.0,2021-02,2021-07-23,100,0
202407051019,江永军,经管学院,MA201017,高等数学A,4.0,2024-01,2024-01-20,78,0
202108030613,赖玉峰,外语学院,EM312023,电子商务,2.0,2022-02,2022-10-01,100,1
202304041009,于玉凤,土木学院,MA212026,数学建模,2.5,2024-02,2024-10-11,55,1
202202020125,吴建菊,电信学院,CE102026,结构力学,3.5,2023-02,2023-06-01,83,0
202104010423,陈勇,土木学院,ME113024,机器人技术,2.5,2021-02,2021-10-05,62,1
202503050807,洪秀英,机械学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-05,71,1
202104050624,贾华,土木学院,CE102026,结构力学,3.5,2022-02,2022-06-19,-1,0
202304050401,郭春华,土木学院,MA212026,数学建模,2.5,2023-02,2023-10-12,47,1
202401010214,刘冬菊,计算机学院,GE001012,思想政治理论,2.0,2024-01,2024-01-15,68,0
202508020701,芦小平,外语学院,CS113025,Web开发技术,2.5,2026-02,2026-10-07,70,1
202503010127,何芳,机械学院,MA212026,数学建模,2.5,2026-02,2026-10-05,87,1
202406020530,尹艳,物理学院,CE102026,结构力学,3.5,2025-02,2025-08-07,79,0
202107030427,许小明,经管学院,EE113024,物联网技术,2.5,2025-02,2025-10-01,52,1
202007030919,苏霞,经管学院,GE011024,艺术鉴赏,1.5,2020-02,2020-10-11,49,1
202507020906,贺辉,经管学院,CE102026,结构力学,3.5,2026-02,2026-07-27,79,0
202607030508,冯国菊,经管学院,FL301015,综合英语,3.0,2026-01,2025-12-14,63,0
202404050426,马伟,土木学院,EM301014,微观经济学,2.5,2024-01,2023-12-19,73,0
202008040426,曹金松,外语学院,MA201017,高等数学A,4.0,2020-01,2020-02-23,68,0
202408050424,罗金龙,外语学院,EM301014,微观经济学,2.5,2024-01,2023-12-27,88,0
202303030310,沈小华,机械学院,GE001011,心理健康,1.0,2023-01,2023-01-06,-1,0
202603010603,杨河明,机械学院,CE102026,结构力学,3.5,2026-02,2026-06-21,74,0
202302020604,曹金兰,电信学院,GE000011,体育,1.0,2023-01,2023-02-23,61,0
202005010411,韩建国,数学学院,FL301015,综合英语,3.0,2020-01,2020-01-08,-1,0
202008010427,曾山柏,外语学院,EE113024,物联网技术,2.5,2025-02,2025-10-04,86,1
202401020806,吕志强,计算机学院,CS102026,数据结构与算法,3.5,2025-02,2025-06-26,58,0
202208040719,兰平,外语学院,CS102026,数据结构与算法,3.5,2023-02,2023-08-09,66,0
202204040813,胡杰,土木学院,GE011022,创新创业基础,1.5,2025-02,2025-10-11,73,1
202205010703,廖春凤,数学学院,MA201025,线性代数,3.0,2022-02,2022-07-18,81,0
202002020204,芦玲,电信学院,GE001012,思想政治理论,2.0,2020-01,2020-02-02,-1,0
202606021027,姜红梅,物理学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-13,63,1
202502031008,程山兰,电信学院,ME102025,工程力学,3.0,2026-02,2026-06-02,90,0
202507050319,于秋军,经管学院,MA201025,线性代数,3.0,2025-02,2025-07-14,75,0
202103050903,王山波,机械学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-02,-1,1
202303050911,邓辉,机械学院,CS114014,人工智能导论,2.0,2023-01,2023-03-07,73,1
202501010127,林秀珍,计算机学院,CE102026,结构力学,3.5,2026-02,2026-08-04,58,0
202308030123,夏志峰,外语学院,CE102026,结构力学,3.5,2024-02,2024-07-18,76,0
202607020901,李燕,经管学院,MA212026,数学建模,2.5,2026-02,2026-10-11,79,1
202406040613,邓志刚,物理学院,ME113024,机器人技术,2.5,2026-02,2026-10-13,53,1
202001010419,袁德华,计算机学院,CE102026,结构力学,3.5,2021-02,2021-07-24,81,0
202402050901,梁文涛,电信学院,GE001011,心理健康,1.0,2024-01,2024-01-27,71,0
202407010411,周明,经管学院,CS114014,人工智能导论,2.0,2026-01,2026-03-07,72,1
202305010606,谢敏,数学学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-13,86,1
202104010104,邓秀兰,土木学院,EE102025,电路分析,3.0,2022-02,2022-06-12,73,0
202102030721,李艳,电信学院,CS113025,Web开发技术,2.5,2022-02,2022-10-13,60,1
202608040602,施丽娟,外语学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-07,96,1
202405040920,董磊,数学学院,GE000011,体育,1.0,2025-01,2025-01-08,78,0
202506041015,贾华,物理学院,CS114014,人工智能导论,2.0,2025-01,2025-03-06,76,1
202601030303,龚磊,计算机学院,GE001012,思想政治理论,2.0,2026-01,2026-02-11,61,0
202608010602,卢志松,外语学院,EE102025,电路分析,3.0,2026-02,2026-06-12,79,0
202401050314,彭小红,计算机学院,EM312023,电子商务,2.0,2024-02,2024-10-11,54,1
202405020821,叶志军,数学学院,GE011022,创新创业基础,1.5,2026-02,2026-10-06,74,1
202403050806,王德辉,机械学院,EE113024,物联网技术,2.5,2025-02,2025-10-04,42,1
202405030126,杜冬菊,数学学院,CE102026,结构力学,3.5,2025-02,2025-07-20,91,0
202605040528,韩英,数学学院,GE001011,心理健康,1.0,2026-01,2026-02-07,86,0
202103010216,杜建峰,机械学院,FL301015,综合英语,3.0,2021-01,2021-01-20,60,0
202506020505,梁金龙,物理学院,EM301014,微观经济学,2.5,2025-01,2025-02-16,73,0
202005050113,文德霞,数学学院,EE102025,电路分析,3.0,2021-02,2021-06-10,58,0
202508050923,文文梅,外语学院,GE001012,思想政治理论,2.0,2025-01,2025-02-05,73,0
202402050118,彭志敏,电信学院,MA201025,线性代数,3.0,2024-02,2024-06-07,62,0
202405010711,叶志刚,数学学院,CE102026,结构力学,3.5,2025-02,2025-06-26,74,0
202401020722,高海龙,计算机学院,MA201017,高等数学A,4.0,2024-01,2024-02-23,45,0
202401040911,陆建国,计算机学院,CS102026,数据结构与算法,3.5,2025-02,2025-08-23,46,0
202103010221,黎冬波,机械学院,CS114014,人工智能导论,2.0,2025-01,2025-03-11,84,1
202001020719,陆勇,计算机学院,CS113025,Web开发技术,2.5,2025-02,2025-10-13,63,1
202302010705,沈晓霞,电信学院,ME102025,工程力学,3.0,2024-02,2024-08-27,87,0
202008010708,田晓强,外语学院,MA201025,线性代数,3.0,2020-02,2020-06-08,90,0
202003030321,宋玉伟,机械学院,MA212026,数学建模,2.5,2024-02,2024-10-12,79,1
202206041018,彭明,物理学院,CS113025,Web开发技术,2.5,2026-02,2026-10-13,61,1
202602040403,严学菊,电信学院,GE011022,创新创业基础,1.5,2026-02,2026-10-12,70,1
202001020215,黄学梅,计算机学院,CS102026,数据结构与算法,3.5,2021-02,2021-07-04,-1,0
202303050304,蔡德兰,机械学院,MA212026,数学建模,2.5,2026-02,2026-10-11,85,1
202408010119,黄天辉,外语学院,ME102025,工程力学,3.0,2025-02,2025-07-03,83,0
202108020326,范云,外语学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-12,91,1
202604020812,罗国辉,土木学院,ME113024,机器人技术,2.5,2026-02,2026-10-13,52,1
202605050430,韩芳,数学学院,GE000011,体育,1.0,2026-01,2026-02-03,89,0
202604010912,彭志强,土木学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-11,-1,1
202005020106,钟小芳,数学学院,CS114014,人工智能导论,2.0,2021-01,2021-03-11,96,1
202502050802,朱小菊,电信学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-11,90,1
202201050921,魏河梅,计算机学院,MA201017,高等数学A,4.0,2022-01,2021-12-07,97,0
202606050109,张志军,物理学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-13,85,1
202105050806,安海燕,数学学院,CS114014,人工智能导论,2.0,2026-01,2026-03-13,84,1
202007020313,芦艳,经管学院,EM312023,电子商务,2.0,2026-02,2026-10-13,66,1
202401030802,邹燕,计算机学院,CS113025,Web开发技术,2.5,2026-02,2026-10-11,67,1
202608051008,常文峰,外语学院,CS114014,人工智能导论,2.0,2026-01,2026-03-03,80,1
202508020605,赖江伟,外语学院,CS114014,人工智能导论,2.0,2026-01,2026-03-11,99,1
202307021017,董娜,经管学院,GE011022,创新创业基础,1.5,2026-02,2026-10-01,83,1
202001050901,孟德松,计算机学院,CS114014,人工智能导论,2.0,2026-01,2026-03-13,62,1
202503040204,邱建军,机械学院,EE113024,物联网技术,2.5,2025-02,2025-10-11,71,1
202503011004,罗永军,机械学院,EE102025,电路分析,3.0,2026-02,2026-08-15,69,0
202104040713,陆英,土木学院,CS114014,人工智能导论,2.0,2025-01,2025-03-01,59,1
202301021025,程金军,计算机学院,GE001011,心理健康,1.0,2023-01,2023-02-21,77,0
202508011003,牛志军,外语学院,GE001011,心理健康,1.0,2025-01,2025-01-15,100,0
202507041005,宋金霞,经管学院,GE001011,心理健康,1.0,2025-01,2025-01-23,65,0
202608040216,赵建军,外语学院,CS113025,Web开发技术,2.5,2026-02,2026-10-03,61,1
202406031004,梁国柏,物理学院,GE000011,体育,1.0,2025-01,2025-02-05,67,0
202305010912,温国伟,数学学院,EM301014,微观经济学,2.5,2023-01,2022-12-17,89,0
202008010322,季文华,外语学院,MA212026,数学建模,2.5,2022-02,2022-10-11,83,1
202303010328,黎国辉,机械学院,CS113025,Web开发技术,2.5,2025-02,2025-10-06,82,1
202107020905,龚芳,经管学院,CE102026,结构力学,3.5,2022-02,2022-08-18,69,0
202208041021,贺丽,外语学院,EE102025,电路分析,3.0,2023-02,2023-08-26,70,0
202001030516,曾冬波,计算机学院,FL301015,综合英语,3.0,2020-01,2020-02-21,78,0
202602020419,冯建柏,电信学院,EE102025,电路分析,3.0,2026-02,2026-07-10,70,0
202402010619,杨冬柏,电信学院,GE000011,体育,1.0,2026-01,2026-02-16,74,0
202503010324,于志涛,机械学院,MA201017,高等数学A,4.0,2025-01,2025-02-05,69,0
202107020816,赵志敏,经管学院,ME102025,工程力学,3.0,2022-02,2022-08-11,59,0
202004030903,谢勇,土木学院,CS102026,数据结构与算法,3.5,2021-02,2021-07-17,81,0
202403050823,贾敏,机械学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-07,72,1
202202050128,季玉军,电信学院,CS114014,人工智能导论,2.0,2024-01,2024-03-11,85,1
202408030218,郑敏,外语学院,GE011022,创新创业基础,1.5,2026-02,2026-10-12,74,1
202504040714,常金峰,土木学院,GE011022,创新创业基础,1.5,2026-02,2026-10-12,72,1
202507020727,樊天强,经管学院,EE113024,物联网技术,2.5,2026-02,2026-10-03,100,1
202504010517,樊永梅,土木学院,GE011022,创新创业基础,1.5,2025-02,2025-10-03,76,1
202506050527,施辉,物理学院,EM301014,微观经济学,2.5,2025-01,2025-01-21,68,0
202107050103,沈文霞,经管学院,CE102026,结构力学,3.5,2022-02,2022-06-05,95,0
202307010701,颜明柏,经管学院,EM312023,电子商务,2.0,2025-02,2025-10-03,79,1
202501040519,温文涛,计算机学院,EM312023,电子商务,2.0,2025-02,2025-10-11,40,1
202507020203,赖文辉,经管学院,CE102026,结构力学,3.5,2026-02,2026-07-12,59,0
202001041021,于明明,计算机学院,CS102026,数据结构与算法,3.5,2021-02,2021-06-22,57,0
202601040410,罗志柏,计算机学院,ME113024,机器人技术,2.5,2026-02,2026-10-13,58,1
202008030911,贾建国,外语学院,MA201017,高等数学A,4.0,2020-01,2019-12-09,76,0
202306040825,沈山涛,物理学院,CS114014,人工智能导论,2.0,2024-01,2024-03-01,72,1
202306030504,袁天辉,物理学院,CE102026,结构力学,3.5,2024-02,2024-06-22,86,0
202302040727,范小明,电信学院,CE102026,结构力学,3.5,2024-02,2024-06-25,66,0
202403020625,高春柏,机械学院,CS102026,数据结构与算法,3.5,2025-02,2025-07-21,63,0
202403010508,邱秀珍,机械学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-04,63,1
202501030430,施玉兰,计算机学院,ME113024,机器人技术,2.5,2026-02,2026-10-05,91,1
202102040625,夏春涛,电信学院,EE102025,电路分析,3.0,2022-02,2022-07-22,53,0
202502011015,赖金涛,电信学院,CS102026,数据结构与算法,3.5,2026-02,2026-08-03,68,0
202205030605,孟天伟,数学学院,GE001011,心理健康,1.0,2022-01,2022-02-09,65,0
202505020322,蒋海燕,数学学院,CS102026,数据结构与算法,3.5,2026-02,2026-07-18,71,0
202004010321,韦涛,土木学院,GE011022,创新创业基础,1.5,2020-02,2020-10-01,40,1
202302040701,陈丽,电信学院,MA201025,线性代数,3.0,2023-02,2023-07-09,69,0
202207020407,严河柏,经管学院,EM312023,电子商务,2.0,2024-02,2024-10-13,78,1
202608040407,彭艳,外语学院,CE102026,结构力学,3.5,2026-02,2026-08-13,48,0
202104020306,彭超,土木学院,GE000011,体育,1.0,2023-01,2023-02-23,47,0
202303010707,严海凤,机械学院,GE011022,创新创业基础,1.5,2025-02,2025-10-12,81,1
202005030429,萧玲,数学学院,CS102026,数据结构与算法,3.5,2021-02,2021-06-27,78,0
202303030313,韩玲,机械学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-01,52,1
202207010324,江玉霞,经管学院,CS102026,数据结构与算法,3.5,2023-02,2023-06-01,88,0
202604010503,卢学涛,土木学院,EM301014,微观经济学,2.5,2026-01,2026-01-16,71,0
202001050910,金国凤,计算机学院,CE102026,结构力学,3.5,2021-02,2021-06-05,43,0
